File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample life stage	Biosample sex	Biosample organism	Biosample treatments	Biosample subcellular fraction term name	Biosample phase	Experiment target	Antibody accession	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Experiment date released	Project	RBNS protein concentration	Read length	Run type	Library fragmentation method	Library size range	Biosample Age	Biological replicate	Technical replicate	Size	Lab	md5sum	File download URL	Assembly	Platform
ENCFF001OJV	fastq	reads	ENCSR000CNE	DNase-seq	UBERON:0000948	heart	tissue	adult	male	Mus musculus						DNA		see document	see document		2012-09-07	ENCODE			single-ended	see document		8 week	1	2	601940895	John Stamatoyannopoulos, UW	a67104bd06562ee0524bfe5a86905bec	https://www.encodeproject.org/files/ENCFF001OJV/@@download/ENCFF001OJV.fastq.gz	mm9	HiSeq 2000
ENCFF001PMG	fastq	reads	ENCSR000CNE	DNase-seq	UBERON:0000948	heart	tissue	adult	male	Mus musculus						DNA		see document	see document		2012-09-07	ENCODE							2	1	3256912134	John Stamatoyannopoulos, UW	963be8d7e47b07285b4a5efe9a06c0fe	https://www.encodeproject.org/files/ENCFF001PMG/@@download/ENCFF001PMG.fastq.gz	mm9	
ENCFF001PRB	fastq	reads	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus						DNA		see document	see document		2011-07-01	ENCODE			single-ended	see document		8 week	10	1	1636971748	John Stamatoyannopoulos, UW	29ede657be1b2e584ad5ce8e9e2b4cfc	https://www.encodeproject.org/files/ENCFF001PRB/@@download/ENCFF001PRB.fastq.gz		
ENCFF001PRD	fastq	reads	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus						DNA		see document	see document		2011-07-01	ENCODE			single-ended	see document		8 week	11	1	213840663	John Stamatoyannopoulos, UW	968cfaa8295ac3f0adee3af5948e402f	https://www.encodeproject.org/files/ENCFF001PRD/@@download/ENCFF001PRD.fastq.gz		
ENCFF001PRH	fastq	reads	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus						DNA		see document	see document		2011-07-01	ENCODE			single-ended	see document		8 week	12	1	414375196	John Stamatoyannopoulos, UW	7ce64e231a9f12cc776265e75571e962	https://www.encodeproject.org/files/ENCFF001PRH/@@download/ENCFF001PRH.fastq.gz		
ENCFF001PRL	fastq	reads	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus						DNA		see document	see document		2011-07-01	ENCODE			single-ended	see document		8 week	13	1	193241471	John Stamatoyannopoulos, UW	f68948655a70bfc7da45ac52fc38939e	https://www.encodeproject.org/files/ENCFF001PRL/@@download/ENCFF001PRL.fastq.gz		
ENCFF001PRN	fastq	reads	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus						DNA		see document	see document		2011-07-01	ENCODE			single-ended	see document		8 week	14	1	643963412	John Stamatoyannopoulos, UW	b01506ae0900e7fc38bbecfa6aeb3d48	https://www.encodeproject.org/files/ENCFF001PRN/@@download/ENCFF001PRN.fastq.gz		
ENCFF001PRS	fastq	reads	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus						DNA		see document	see document		2011-07-01	ENCODE			single-ended	see document		8 week	5	1	1003932358	John Stamatoyannopoulos, UW	bbb0d9f7c1a1d750465e3f14631cf70d	https://www.encodeproject.org/files/ENCFF001PRS/@@download/ENCFF001PRS.fastq.gz		
ENCFF001PRT	fastq	reads	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus						DNA		see document	see document		2011-07-01	ENCODE			single-ended	see document		8 week	3	1	1115987737	John Stamatoyannopoulos, UW	b53a23ec3366b31408115e92f77c3eec	https://www.encodeproject.org/files/ENCFF001PRT/@@download/ENCFF001PRT.fastq.gz		
ENCFF001PRU	fastq	reads	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus						DNA		see document	see document		2011-07-01	ENCODE			single-ended	see document		8 week	4	1	1057564980	John Stamatoyannopoulos, UW	9710d114fd6e3a4c9aefa6edac58d468	https://www.encodeproject.org/files/ENCFF001PRU/@@download/ENCFF001PRU.fastq.gz		
ENCFF001PRV	fastq	reads	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus						DNA		see document	see document		2011-07-01	ENCODE			single-ended	see document		8 week	2	1	1099120776	John Stamatoyannopoulos, UW	9c6b947eb61220b5f7cd072d04bde38a	https://www.encodeproject.org/files/ENCFF001PRV/@@download/ENCFF001PRV.fastq.gz		
ENCFF001PRY	fastq	reads	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus						DNA		see document	see document		2011-07-01	ENCODE			single-ended	see document		8 week	6	1	1029204034	John Stamatoyannopoulos, UW	83e890c9cc7c23e7ca87e3b04e89cc62	https://www.encodeproject.org/files/ENCFF001PRY/@@download/ENCFF001PRY.fastq.gz		
ENCFF001PRZ	fastq	reads	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus						DNA		see document	see document		2011-07-01	ENCODE			single-ended	see document		8 week	8	1	1102188173	John Stamatoyannopoulos, UW	89dc3f82e04ca0138d61e669b7fa2b11	https://www.encodeproject.org/files/ENCFF001PRZ/@@download/ENCFF001PRZ.fastq.gz		
ENCFF001PSA	fastq	reads	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus						DNA		see document	see document		2011-07-01	ENCODE			single-ended	see document		8 week	7	1	990055361	John Stamatoyannopoulos, UW	63e448b2922677fdcc285ea73a3ce92d	https://www.encodeproject.org/files/ENCFF001PSA/@@download/ENCFF001PSA.fastq.gz		
ENCFF001PSE	fastq	reads	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus						DNA		see document	see document		2011-07-01	ENCODE			single-ended	see document		8 week	9	1	1186394809	John Stamatoyannopoulos, UW	080c42bbef7ea076be424761fd4baf96	https://www.encodeproject.org/files/ENCFF001PSE/@@download/ENCFF001PSE.fastq.gz		
ENCFF001PRR	fastq	reads	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus						DNA		see document	see document		2011-07-01	ENCODE			single-ended	see document		8 week	1	1	933959071	John Stamatoyannopoulos, UW	099b31f35c4d45ebc4167e670bbf7f31	https://www.encodeproject.org/files/ENCFF001PRR/@@download/ENCFF001PRR.fastq.gz		
ENCFF001PRE	fastq	reads	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus						DNA		see document	see document		2011-07-01	ENCODE			single-ended	see document		8 week	11	1	194160986	John Stamatoyannopoulos, UW	2264b7f86984f26c3f623c9bb22055b4	https://www.encodeproject.org/files/ENCFF001PRE/@@download/ENCFF001PRE.fastq.gz	mm9	
ENCFF001PRF	fastq	reads	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus						DNA		see document	see document		2011-07-01	ENCODE			single-ended	see document		8 week	11	1	257089152	John Stamatoyannopoulos, UW	7da4739ad33a6bae84639cf4e08c2803	https://www.encodeproject.org/files/ENCFF001PRF/@@download/ENCFF001PRF.fastq.gz	mm9	
ENCFF001PRG	fastq	reads	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus						DNA		see document	see document		2011-07-01	ENCODE			single-ended	see document		8 week	11	1	256973428	John Stamatoyannopoulos, UW	78fa042e9b00ab42f5c2a8ffbbdeec71	https://www.encodeproject.org/files/ENCFF001PRG/@@download/ENCFF001PRG.fastq.gz	mm9	
ENCFF001PRI	fastq	reads	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus						DNA		see document	see document		2011-07-01	ENCODE			single-ended	see document		8 week	12	1	397302680	John Stamatoyannopoulos, UW	ac91d2122fe8f7aa3c04e17f272f5311	https://www.encodeproject.org/files/ENCFF001PRI/@@download/ENCFF001PRI.fastq.gz	mm9	
ENCFF001PRQ	fastq	reads	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus						DNA		see document	see document		2011-07-01	ENCODE			single-ended	see document		8 week	14	1	60216825	John Stamatoyannopoulos, UW	98c495707ea0e58eb564804c5228550f	https://www.encodeproject.org/files/ENCFF001PRQ/@@download/ENCFF001PRQ.fastq.gz	mm9	
ENCFF001PRC	fastq	reads	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus						DNA		see document	see document		2011-07-01	ENCODE			single-ended	see document		8 week	10	1	330648481	John Stamatoyannopoulos, UW	2062bace77ceb489ef51297a2fa51497	https://www.encodeproject.org/files/ENCFF001PRC/@@download/ENCFF001PRC.fastq.gz	mm9	
ENCFF001PRO	fastq	reads	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus						DNA		see document	see document		2011-07-01	ENCODE			single-ended	see document		8 week	14	1	617437444	John Stamatoyannopoulos, UW	01fee98e5a38692a7e327188e94566c9	https://www.encodeproject.org/files/ENCFF001PRO/@@download/ENCFF001PRO.fastq.gz	mm9	
ENCFF001PRM	fastq	reads	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus						DNA		see document	see document		2011-07-01	ENCODE			single-ended	see document		8 week	13	1	1456847453	John Stamatoyannopoulos, UW	049a6b9e15a5986b99e6f2ca00a81ad2	https://www.encodeproject.org/files/ENCFF001PRM/@@download/ENCFF001PRM.fastq.gz	mm9	
ENCFF001PRJ	fastq	reads	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus						DNA		see document	see document		2011-07-01	ENCODE			single-ended	see document		8 week	12	1	540526506	John Stamatoyannopoulos, UW	9b02936293568e869e181d73c2b99da6	https://www.encodeproject.org/files/ENCFF001PRJ/@@download/ENCFF001PRJ.fastq.gz	mm9	
ENCFF001PRK	fastq	reads	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus						DNA		see document	see document		2011-07-01	ENCODE			single-ended	see document		8 week	12	1	218664219	John Stamatoyannopoulos, UW	7a2725b9e88f15fe16076dc82eaa8db8	https://www.encodeproject.org/files/ENCFF001PRK/@@download/ENCFF001PRK.fastq.gz	mm9	
ENCFF001PRP	fastq	reads	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus						DNA		see document	see document		2011-07-01	ENCODE			single-ended	see document		8 week	14	1	630256385	John Stamatoyannopoulos, UW	d3915740afd5b6f82d156cef4ea42b28	https://www.encodeproject.org/files/ENCFF001PRP/@@download/ENCFF001PRP.fastq.gz	mm9	
ENCFF001OLI	fastq	reads	ENCSR000CNM	DNase-seq	UBERON:0002048	lung	tissue	adult	male	Mus musculus						DNA		see document	see document		2011-07-01	ENCODE			single-ended	see document		8 week	1	1	1086753618	John Stamatoyannopoulos, UW	3e6d811ffeb6998cee2920e6f22128af	https://www.encodeproject.org/files/ENCFF001OLI/@@download/ENCFF001OLI.fastq.gz		
ENCFF001OLJ	fastq	reads	ENCSR000CNM	DNase-seq	UBERON:0002048	lung	tissue	adult	male	Mus musculus						DNA		see document	see document		2011-07-01	ENCODE			single-ended	see document		8 week	1	2	598360467	John Stamatoyannopoulos, UW	1345049900ee9c6849c2f7e2c7b97d73	https://www.encodeproject.org/files/ENCFF001OLJ/@@download/ENCFF001OLJ.fastq.gz		HiSeq 2000
ENCFF001PTS	fastq	reads	ENCSR000CNM	DNase-seq	UBERON:0002048	lung	tissue	adult	male	Mus musculus						DNA		see document	see document		2011-07-01	ENCODE			single-ended	see document		8 week	2	1	1129170886	John Stamatoyannopoulos, UW	bdb7654260dfe71b5e290e5095269b15	https://www.encodeproject.org/files/ENCFF001PTS/@@download/ENCFF001PTS.fastq.gz		
ENCFF001PTX	fastq	reads	ENCSR000CNM	DNase-seq	UBERON:0002048	lung	tissue	adult	male	Mus musculus						DNA		see document	see document		2011-07-01	ENCODE			single-ended	see document		8 week	3	1	1241324414	John Stamatoyannopoulos, UW	3da08cb3a979328df7e53e94281579bb	https://www.encodeproject.org/files/ENCFF001PTX/@@download/ENCFF001PTX.fastq.gz		
ENCFF001PTT	fastq	reads	ENCSR000CNM	DNase-seq	UBERON:0002048	lung	tissue	adult	male	Mus musculus						DNA		see document	see document		2011-07-01	ENCODE			single-ended	see document		8 week	1	1	1039488717	John Stamatoyannopoulos, UW	956e32ab0987288a0d179c0e1825a429	https://www.encodeproject.org/files/ENCFF001PTT/@@download/ENCFF001PTT.fastq.gz		
ENCFF001OLK	fastq	reads	ENCSR000CNM	DNase-seq	UBERON:0002048	lung	tissue	adult	male	Mus musculus						DNA		see document	see document		2011-07-01	ENCODE			single-ended	see document		8 week	1	2	617277038	John Stamatoyannopoulos, UW	768a386702c6ea057ea90541b2acffa3	https://www.encodeproject.org/files/ENCFF001OLK/@@download/ENCFF001OLK.fastq.gz	mm9	HiSeq 2000
ENCFF001OLP	fastq	reads	ENCSR000CNM	DNase-seq	UBERON:0002048	lung	tissue	adult	male	Mus musculus						DNA		see document	see document		2011-07-01	ENCODE			single-ended	see document		8 week	1	2	607595283	John Stamatoyannopoulos, UW	8b4cb75ff36da6dca89cd49d7d07d414	https://www.encodeproject.org/files/ENCFF001OLP/@@download/ENCFF001OLP.fastq.gz	mm9	HiSeq 2000
ENCFF001OLV	fastq	reads	ENCSR000CNM	DNase-seq	UBERON:0002048	lung	tissue	adult	male	Mus musculus						DNA		see document	see document		2011-07-01	ENCODE			single-ended	see document		8 week	1	2	627226275	John Stamatoyannopoulos, UW	e7191bc1cf33d72d80cfdc200d147ff0	https://www.encodeproject.org/files/ENCFF001OLV/@@download/ENCFF001OLV.fastq.gz	mm9	HiSeq 2000
ENCFF001OME	fastq	reads	ENCSR000CNM	DNase-seq	UBERON:0002048	lung	tissue	adult	male	Mus musculus						DNA		see document	see document		2011-07-01	ENCODE			single-ended	see document		8 week	1	2	600288691	John Stamatoyannopoulos, UW	d7e95dd2f45c07a26079543be584c539	https://www.encodeproject.org/files/ENCFF001OME/@@download/ENCFF001OME.fastq.gz	mm9	HiSeq 2000
ENCFF001OMK	fastq	reads	ENCSR000CNM	DNase-seq	UBERON:0002048	lung	tissue	adult	male	Mus musculus						DNA		see document	see document		2011-07-01	ENCODE			single-ended	see document		8 week	1	2	609652058	John Stamatoyannopoulos, UW	a0ae5003588ca399eea6964a2fcc5e8a	https://www.encodeproject.org/files/ENCFF001OMK/@@download/ENCFF001OMK.fastq.gz	mm9	HiSeq 2000
ENCFF001OLL	fastq	reads	ENCSR000CNM	DNase-seq	UBERON:0002048	lung	tissue	adult	male	Mus musculus						DNA		see document	see document		2011-07-01	ENCODE			single-ended	see document		8 week	1	2	620647201	John Stamatoyannopoulos, UW	d99d740876ee23d716ecada5361bf964	https://www.encodeproject.org/files/ENCFF001OLL/@@download/ENCFF001OLL.fastq.gz	mm9	HiSeq 2000
ENCFF001OLQ	fastq	reads	ENCSR000CNM	DNase-seq	UBERON:0002048	lung	tissue	adult	male	Mus musculus						DNA		see document	see document		2011-07-01	ENCODE			single-ended	see document		8 week	1	2	627264764	John Stamatoyannopoulos, UW	8bf4ec5bbccc09b195134e66ab68b789	https://www.encodeproject.org/files/ENCFF001OLQ/@@download/ENCFF001OLQ.fastq.gz	mm9	HiSeq 2000
ENCFF001OLR	fastq	reads	ENCSR000CNM	DNase-seq	UBERON:0002048	lung	tissue	adult	male	Mus musculus						DNA		see document	see document		2011-07-01	ENCODE			single-ended	see document		8 week	1	2	592934574	John Stamatoyannopoulos, UW	4a8374cd38616ddb2431d0dadfde981d	https://www.encodeproject.org/files/ENCFF001OLR/@@download/ENCFF001OLR.fastq.gz	mm9	HiSeq 2000
ENCFF001OLT	fastq	reads	ENCSR000CNM	DNase-seq	UBERON:0002048	lung	tissue	adult	male	Mus musculus						DNA		see document	see document		2011-07-01	ENCODE			single-ended	see document		8 week	1	2	620518793	John Stamatoyannopoulos, UW	3e435f57f99dcd8e59f2d4010f7914f3	https://www.encodeproject.org/files/ENCFF001OLT/@@download/ENCFF001OLT.fastq.gz	mm9	HiSeq 2000
ENCFF001OLW	fastq	reads	ENCSR000CNM	DNase-seq	UBERON:0002048	lung	tissue	adult	male	Mus musculus						DNA		see document	see document		2011-07-01	ENCODE			single-ended	see document		8 week	1	2	599099641	John Stamatoyannopoulos, UW	8c23ca8c5e7a898eb76058c9de7f339f	https://www.encodeproject.org/files/ENCFF001OLW/@@download/ENCFF001OLW.fastq.gz	mm9	HiSeq 2000
ENCFF001OMB	fastq	reads	ENCSR000CNM	DNase-seq	UBERON:0002048	lung	tissue	adult	male	Mus musculus						DNA		see document	see document		2011-07-01	ENCODE			single-ended	see document		8 week	1	2	619879272	John Stamatoyannopoulos, UW	e8cc7208578f6de3706bb86186e21920	https://www.encodeproject.org/files/ENCFF001OMB/@@download/ENCFF001OMB.fastq.gz	mm9	HiSeq 2000
ENCFF001OLO	fastq	reads	ENCSR000CNM	DNase-seq	UBERON:0002048	lung	tissue	adult	male	Mus musculus						DNA		see document	see document		2011-07-01	ENCODE			single-ended	see document		8 week	1	2	607582205	John Stamatoyannopoulos, UW	2dba291dced5d963bf0396970ce0998a	https://www.encodeproject.org/files/ENCFF001OLO/@@download/ENCFF001OLO.fastq.gz	mm9	HiSeq 2000
ENCFF001OLS	fastq	reads	ENCSR000CNM	DNase-seq	UBERON:0002048	lung	tissue	adult	male	Mus musculus						DNA		see document	see document		2011-07-01	ENCODE			single-ended	see document		8 week	1	2	612618184	John Stamatoyannopoulos, UW	25cafd65171e22950fff83374064fefa	https://www.encodeproject.org/files/ENCFF001OLS/@@download/ENCFF001OLS.fastq.gz	mm9	HiSeq 2000
ENCFF001OLU	fastq	reads	ENCSR000CNM	DNase-seq	UBERON:0002048	lung	tissue	adult	male	Mus musculus						DNA		see document	see document		2011-07-01	ENCODE			single-ended	see document		8 week	1	2	608321166	John Stamatoyannopoulos, UW	f21a2d1ef3c5c65dc474fb7034bb8331	https://www.encodeproject.org/files/ENCFF001OLU/@@download/ENCFF001OLU.fastq.gz	mm9	HiSeq 2000
ENCFF001OMH	fastq	reads	ENCSR000CNM	DNase-seq	UBERON:0002048	lung	tissue	adult	male	Mus musculus						DNA		see document	see document		2011-07-01	ENCODE			single-ended	see document		8 week	1	2	591578838	John Stamatoyannopoulos, UW	01a0b9ce787b492c2cfeac4678b4102b	https://www.encodeproject.org/files/ENCFF001OMH/@@download/ENCFF001OMH.fastq.gz	mm9	HiSeq 2000
ENCFF001OLN	fastq	reads	ENCSR000CNM	DNase-seq	UBERON:0002048	lung	tissue	adult	male	Mus musculus						DNA		see document	see document		2011-07-01	ENCODE			single-ended	see document		8 week	1	2	620491528	John Stamatoyannopoulos, UW	e8fb92fe2c6e87ae5382bcf83ab58e1f	https://www.encodeproject.org/files/ENCFF001OLN/@@download/ENCFF001OLN.fastq.gz	mm9	HiSeq 2000
ENCFF001OMA	fastq	reads	ENCSR000CNM	DNase-seq	UBERON:0002048	lung	tissue	adult	male	Mus musculus						DNA		see document	see document		2011-07-01	ENCODE			single-ended	see document		8 week	1	2	616989676	John Stamatoyannopoulos, UW	c050f2561ac697d0208e3eb0867c919f	https://www.encodeproject.org/files/ENCFF001OMA/@@download/ENCFF001OMA.fastq.gz	mm9	HiSeq 2000
ENCFF001OMJ	fastq	reads	ENCSR000CNM	DNase-seq	UBERON:0002048	lung	tissue	adult	male	Mus musculus						DNA		see document	see document		2011-07-01	ENCODE			single-ended	see document		8 week	1	2	617716744	John Stamatoyannopoulos, UW	5b09707f48c95240f0f9acbd4b8665b8	https://www.encodeproject.org/files/ENCFF001OMJ/@@download/ENCFF001OMJ.fastq.gz	mm9	HiSeq 2000
ENCFF001OMC	fastq	reads	ENCSR000CNM	DNase-seq	UBERON:0002048	lung	tissue	adult	male	Mus musculus						DNA		see document	see document		2011-07-01	ENCODE			single-ended	see document		8 week	1	2	595159228	John Stamatoyannopoulos, UW	8d58422a6a0ee6c1e0430b06bb80b769	https://www.encodeproject.org/files/ENCFF001OMC/@@download/ENCFF001OMC.fastq.gz	mm9	HiSeq 2000
ENCFF001OMG	fastq	reads	ENCSR000CNM	DNase-seq	UBERON:0002048	lung	tissue	adult	male	Mus musculus						DNA		see document	see document		2011-07-01	ENCODE			single-ended	see document		8 week	1	2	624956012	John Stamatoyannopoulos, UW	d693b97bc84bed4f138b18362f628557	https://www.encodeproject.org/files/ENCFF001OMG/@@download/ENCFF001OMG.fastq.gz	mm9	HiSeq 2000
ENCFF001OMM	fastq	reads	ENCSR000CNM	DNase-seq	UBERON:0002048	lung	tissue	adult	male	Mus musculus						DNA		see document	see document		2011-07-01	ENCODE			single-ended	see document		8 week	1	2	611117104	John Stamatoyannopoulos, UW	acf721d04f230e6f85b60bf31ed6f3db	https://www.encodeproject.org/files/ENCFF001OMM/@@download/ENCFF001OMM.fastq.gz	mm9	HiSeq 2000
ENCFF001OLM	fastq	reads	ENCSR000CNM	DNase-seq	UBERON:0002048	lung	tissue	adult	male	Mus musculus						DNA		see document	see document		2011-07-01	ENCODE			single-ended	see document		8 week	1	2	598618833	John Stamatoyannopoulos, UW	21e7211784246ed8d6e998b723e947aa	https://www.encodeproject.org/files/ENCFF001OLM/@@download/ENCFF001OLM.fastq.gz	mm9	HiSeq 2000
ENCFF001OMI	fastq	reads	ENCSR000CNM	DNase-seq	UBERON:0002048	lung	tissue	adult	male	Mus musculus						DNA		see document	see document		2011-07-01	ENCODE			single-ended	see document		8 week	1	2	614545806	John Stamatoyannopoulos, UW	747da9d0995a037f939deaf9cc60e15d	https://www.encodeproject.org/files/ENCFF001OMI/@@download/ENCFF001OMI.fastq.gz	mm9	HiSeq 2000
ENCFF001OMN	fastq	reads	ENCSR000CNM	DNase-seq	UBERON:0002048	lung	tissue	adult	male	Mus musculus						DNA		see document	see document		2011-07-01	ENCODE			single-ended	see document		8 week	1	2	624526660	John Stamatoyannopoulos, UW	e39fa6952817a4786433ad3ee9063d52	https://www.encodeproject.org/files/ENCFF001OMN/@@download/ENCFF001OMN.fastq.gz	mm9	HiSeq 2000
ENCFF001OLX	fastq	reads	ENCSR000CNM	DNase-seq	UBERON:0002048	lung	tissue	adult	male	Mus musculus						DNA		see document	see document		2011-07-01	ENCODE			single-ended	see document		8 week	1	2	605428954	John Stamatoyannopoulos, UW	9802fed441393b1a7a9388c0df2192ae	https://www.encodeproject.org/files/ENCFF001OLX/@@download/ENCFF001OLX.fastq.gz	mm9	HiSeq 2000
